Optimizer,objfname,ExecutionTime,MinError,MeanError,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100
WOA,F5,0.57,764.3261951339111,3364.433959871176,3063023.57,3034624.83,3004335.97,2930356.1,2886281.8,2836246.59,2766849.54,2712969.94,2634565.72,2563186.06,2474799.61,2411623.48,2330580.08,2261576.06,2238132.71,2148345.4,2038492.76,1984628.71,1943930.13,1864787.04,1770769.27,1708256.56,1664757.85,1610086.25,1565696.67,1538740.25,1521576.55,1491220.83,1425991.29,1361120.95,1283488.83,1268859.97,1221146.72,1158080.85,1110811.39,1050845.81,995057.18,943919.32,885243.19,856181.34,833066.03,801563.8,770450.66,726285.98,687687.1,656717.53,636567.71,599371.51,557474.73,523387.49,509577.89,461614.42,411946.71,387955.42,383670.04,374537.71,350051.53,330887.7,307867.24,299727.29,273336.11,251419.65,239854.08,227914.47,197395.43,194496.07,182793.8,167346.96,155489.19,134833.24,116156.86,101670.08,94884.76,89841.3,84006.56,75086.69,64711.73,58978.21,55895.85,49923.2,44889.94,41498.03,36884.92,31312.39,24517.97,19597.07,15950.15,13243.65,11090.4,9256.71,7890.01,6949.38,6119.57,5440.79,4928.07,4412.77,4118.34,3813.24,3574.85,3364.43
WOA,F6,0.56,324.58487360566414,881.4995958430031,67702.62,66572.17,66281.93,64349.86,63223.06,61929.18,60952.99,60004.73,58932.57,58027.91,56091.41,54063.27,53309.67,52046.15,50955.57,49867.81,47957.57,46507.23,44430.75,42914.03,41798.62,41228.77,40549.3,40005.87,38721.23,37707.49,37148.81,35929.63,35172.97,34631.29,34080.41,33604.02,32643.04,32059.25,31911.46,31678.72,30452.92,29980.57,29686.97,29385.44,28732.92,28131.49,27476.24,26832.55,25925.78,24874.67,24370.98,23483.94,23128.76,22172.46,21547.33,20860.2,20421.1,19568.08,19084.27,18328.57,17408.94,16825.65,16195.14,15391.83,14970.67,14381.22,13351.43,12857.27,12361.84,11965.43,11488.35,10781.98,10115.68,9747.05,9306.61,8857.63,8362.87,7981.66,7491.49,6984.81,6584.86,6058.6,5739.27,5362.55,5085.87,4721.74,4119.38,3678.97,3228.93,2811.15,2446.92,2158.09,1960.99,1751.23,1582.56,1439.3,1314.07,1211.63,1127.99,1068.08,1007.69,962.11,922.61,881.5
WOA,F7,0.54,0.25104863630713764,0.7592131762226795,127.63,126.39,120.01,114.5,108.98,106.26,104.64,101.42,100.17,96.1,93.12,89.02,87.88,84.91,83.22,81.87,81.09,79.7,76.63,74.39,73.04,71.33,69.25,67.81,65.2,59.72,58.26,57.65,55.54,53.71,52.3,50.76,48.81,45.33,42.68,41.89,38.21,37.84,37.43,36.41,35.27,34.08,32.9,31.96,30.85,30.28,29.4,28.46,26.75,25.07,23.63,22.9,21.33,20.44,18.99,18.27,17.08,15.57,14.66,13.97,13.51,12.72,11.96,10.53,10.11,9.5,9.16,8.57,8.13,7.56,7.26,6.77,6.35,5.88,5.23,4.8,4.45,3.99,3.73,3.27,3.02,2.75,2.47,2.13,1.87,1.66,1.44,1.31,1.19,1.08,1.03,0.96,0.91,0.87,0.84,0.81,0.79,0.78,0.77,0.76
WOA,F8,0.56,3965.3172988663428,4934.848452423309,-2449.95,-2734.03,-2874.57,-3018.09,-3163.76,-3400.97,-3507.29,-3650.8,-3767.1,-3850.64,-3916.84,-3986.69,-4150.17,-4180.21,-4257.82,-4310.25,-4350.56,-4377.18,-4451.33,-4485.07,-4555.29,-4585.18,-4645.97,-4698.13,-4713.22,-4759.78,-4795.94,-4867.62,-4878.75,-4905.92,-4930.53,-4961.68,-5023.91,-5041.05,-5050.48,-5062.35,-5062.42,-5077.32,-5110.63,-5138.5,-5181.69,-5207.75,-5253.68,-5256.16,-5268.05,-5311.94,-5324.02,-5365.68,-5403.94,-5428.62,-5454.37,-5467.85,-5489.82,-5515.52,-5572.25,-5581.92,-5598.14,-5627.03,-5668.37,-5693.3,-5739.25,-5753.94,-5766.55,-5779.45,-5837.16,-5858.89,-5893.3,-5909.54,-5918.4,-5938.28,-5957.52,-5959.79,-5977.28,-6003.77,-6040.31,-6055.75,-6092.06,-6140.02,-6166.67,-6187.76,-6209.3,-6242.28,-6264.51,-6333.37,-6374.02,-6418.46,-6468.55,-6533.37,-6628.75,-6682.81,-6749.1,-6866.84,-6949.9,-7056.94,-7148.56,-7267.8,-7348.11,-7457.42,-7545.12,-7634.65
WOA,F9,0.53,115.10848576454583,201.43780808551483,442.64,438.03,432.17,428.24,424.4,419.94,417.39,415.17,410.6,405.15,403.93,402.75,402.21,400.07,400.07,399.24,397.52,394.43,394.19,387.67,385.5,381.35,381.19,379.01,377.29,373.79,371.94,370.62,370.61,370.01,369.51,367.31,367.15,365.06,364.42,362.7,362.42,362.2,360.19,358.37,358.37,354.71,354.07,352.88,350.17,348.71,347.0,345.25,345.05,344.05,343.43,341.72,341.25,339.19,337.04,336.15,335.2,332.9,332.81,329.7,328.74,327.33,326.71,325.1,324.2,324.06,323.73,323.03,321.83,321.41,318.68,314.59,313.45,309.71,307.9,306.28,304.7,304.2,300.1,296.84,294.01,291.38,288.16,282.47,278.54,273.95,268.84,261.15,253.43,247.67,241.24,235.73,231.49,225.69,221.03,215.48,211.37,207.27,203.18,201.44
WOA,F10,0.57,5.6213174894692735,17.46834423810233,20.63,20.57,20.5,20.45,20.45,20.42,20.41,20.4,20.38,20.35,20.34,20.33,20.33,20.31,20.3,20.29,20.29,20.29,20.28,20.28,20.27,20.27,20.25,20.24,20.24,20.23,20.22,20.22,20.21,20.21,20.21,20.21,20.19,20.19,20.19,20.19,20.17,20.15,20.13,20.11,20.11,20.08,20.07,20.05,20.04,20.02,20.01,20.01,20.01,19.99,19.95,19.95,19.93,19.91,19.88,19.87,19.82,19.81,19.79,19.75,19.67,19.61,19.58,19.54,19.53,19.49,19.45,19.34,19.34,19.32,19.3,19.26,19.2,19.18,19.1,19.08,18.98,18.96,18.92,18.84,18.79,18.69,18.61,18.48,18.36,18.27,18.14,18.07,17.97,17.88,17.82,17.78,17.72,17.65,17.59,17.57,17.53,17.51,17.49,17.47
WOA,F11,0.58,3.3699261473660185,9.924104440196775,613.96,611.93,606.56,591.68,575.16,566.58,558.36,548.55,537.08,525.29,519.1,513.63,505.37,498.04,490.63,489.49,480.16,473.47,463.86,449.68,445.56,431.3,426.13,418.34,412.94,405.88,402.56,398.2,386.2,378.87,367.6,355.04,348.17,336.94,332.72,325.38,317.83,311.3,292.39,287.78,275.83,265.02,257.77,250.4,246.4,242.3,240.53,236.85,225.13,218.73,214.68,206.98,200.35,189.96,180.06,175.1,168.21,158.02,154.71,145.5,138.8,131.7,127.59,121.31,115.22,107.58,104.24,98.35,93.27,89.14,86.07,79.84,76.79,70.23,67.44,65.69,62.56,59.04,55.93,53.14,50.79,47.35,42.9,38.32,33.98,30.44,26.48,23.63,21.41,19.58,17.7,16.27,14.84,13.85,12.93,12.16,11.44,10.73,10.29,9.92
WOA,F12,0.62,11.75384824059734,3012.2187312276205,585747976.96,561539454.96,561159079.91,551262364.33,544480726.88,523444482.52,505515758.75,493178994.65,476841704.74,472650621.83,449172995.53,428591423.45,414813190.48,406338989.44,396647211.8,381760306.22,370195492.94,350793215.91,339314993.79,329820194.33,315202664.1,302782955.95,287582507.65,282703142.67,267964516.79,258125197.67,251445954.81,245351793.38,235744749.95,231344071.9,216926600.39,204306859.99,199947621.36,192124534.2,189745108.32,186353858.88,180591260.39,172823848.1,163353295.48,156774249.84,149246055.32,139471978.26,129957131.11,121125587.88,115774193.84,107451861.37,100045515.46,95105824.89,89121874.48,86292375.56,76890984.41,74763417.48,68827501.6,63947140.34,60202547.03,54676714.96,51086271.73,45649388.62,44858620.7,41147471.19,36394795.25,34541840.36,32770969.29,30097871.46,24157388.67,21669192.03,21021339.61,19262916.87,16373392.66,14140514.34,13350117.77,12186708.5,11161171.16,8840705.14,7295535.24,6151531.27,5535495.62,4867703.67,4300120.03,3886411.23,3425177.23,2541801.22,1796837.94,1215520.82,743445.35,473328.84,311637.97,199550.44,129966.12,73142.32,59821.18,42181.69,28513.44,21466.15,13974.07,10357.7,7275.04,6137.58,3813.04,3012.22
WOA,F13,0.64,1815.4649146569996,109697.63678139837,1088903488.37,1044060852.79,1026585213.8,1006554534.98,960686208.91,938219048.66,906158272.36,893593173.25,861816202.7,847204526.66,837462339.33,819686619.5,796341732.24,776727978.84,739975640.35,724459984.22,706692269.1,685434638.69,669374705.2,649173321.88,641934055.2,603610205.16,586302000.14,565883809.51,553254759.97,540385987.25,509712689.52,489301883.5,478885417.0,462762444.36,436773239.12,400334257.93,395281194.7,382878050.19,361933711.88,355119111.82,344461364.23,331990590.55,314943792.4,306073835.66,287526499.32,269497421.41,249821998.02,233239322.46,212944639.81,206101962.6,197169149.66,193659649.67,181828412.83,169621414.53,160649778.2,151675299.97,147158088.42,135492640.29,123483505.94,114706625.06,112596703.43,105834014.08,95820295.63,84097126.12,79525473.48,74912196.92,69982802.12,61584796.22,55882136.25,53330580.06,48935016.25,43286897.38,38624461.28,36165508.61,33236235.06,29965435.64,27426111.05,24094818.6,21953748.23,19680708.65,17832432.48,15691961.17,13401778.2,10934330.79,9077069.61,7716611.68,6570401.47,4470039.24,3250571.13,2416464.3,1741823.02,1238737.01,924839.58,712278.71,542049.2,413339.3,339941.06,277550.89,230039.65,190727.98,162862.91,141014.24,122838.8,109697.64
WOA,F14,0.55,3.837795841343805e-06,0.7883357297264197,83.0,47.91,22.65,16.85,12.47,11.24,10.21,9.11,8.16,6.97,6.35,5.87,5.47,5.26,4.99,4.29,3.89,3.86,3.76,3.69,3.63,3.56,3.56,3.56,3.46,3.1,3.09,2.91,2.91,2.71,2.7,2.51,2.51,2.3,2.29,2.26,2.25,2.25,2.25,2.25,2.09,2.04,2.03,2.03,2.02,2.02,2.0,1.93,1.92,1.92,1.92,1.92,1.92,1.92,1.92,1.89,1.85,1.85,1.82,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79,1.79
WOA,F15,0.12,3.499558086448684e-05,0.0030963400111504416,0.06,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WOA,F16,0.07,1.1546598474465597e-05,1.1572629042722049e-05,-0.43,-0.72,-0.88,-0.92,-0.99,-1.0,-1.01,-1.02,-1.02,-1.02,-1.02,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03,-1.03
WOA,F17,0.07,4.702040862225587e-07,4.072472308188265e-06,1.29,1.04,0.87,0.7,0.65,0.61,0.55,0.51,0.5,0.5,0.49,0.43,0.43,0.43,0.41,0.41,0.41,0.41,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
WOA,F18,0.07,1.740354527157706e-10,1.4574116489344627e-05,32.93,22.49,17.76,14.23,11.21,6.5,4.53,3.92,3.28,3.2,3.16,3.13,3.1,3.07,3.07,3.04,3.03,3.03,3.02,3.01,3.01,3.01,3.01,3.01,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0
WOA,F19,0.13,2.5555297082924255e-06,0.0033946478758547284,-3.47,-3.6,-3.64,-3.71,-3.79,-3.81,-3.82,-3.83,-3.83,-3.84,-3.84,-3.84,-3.84,-3.85,-3.85,-3.85,-3.85,-3.85,-3.85,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86,-3.86
WOA,F20,0.19,0.0005115973838369925,0.17883000927749085,-1.97,-2.15,-2.31,-2.49,-2.59,-2.69,-2.74,-2.83,-2.85,-2.87,-2.92,-2.95,-2.97,-2.98,-3.0,-3.01,-3.02,-3.03,-3.04,-3.05,-3.05,-3.05,-3.06,-3.06,-3.06,-3.08,-3.08,-3.09,-3.09,-3.1,-3.1,-3.1,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,-3.11,-3.12,-3.12,-3.12,-3.12,-3.12,-3.12,-3.12,-3.12,-3.12,-3.12,-3.12,-3.12,-3.12,-3.12,-3.13,-3.13,-3.13,-3.13,-3.13,-3.13,-3.13,-3.13,-3.13,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14,-3.14
WOA,F21,0.28,0.000986043841722406,4.022327069438767,-0.73,-0.93,-1.01,-1.18,-1.29,-1.5,-1.77,-2.06,-2.19,-2.39,-2.54,-2.76,-3.02,-3.08,-3.2,-3.57,-3.62,-3.76,-3.79,-3.95,-3.99,-4.07,-4.17,-4.27,-4.3,-4.3,-4.32,-4.33,-4.42,-4.49,-4.69,-4.79,-4.83,-4.87,-4.91,-4.94,-5.04,-5.09,-5.1,-5.13,-5.17,-5.18,-5.18,-5.18,-5.21,-5.22,-5.23,-5.27,-5.3,-5.39,-5.4,-5.4,-5.43,-5.43,-5.44,-5.45,-5.45,-5.45,-5.47,-5.54,-5.57,-5.6,-5.63,-5.68,-5.72,-5.73,-5.73,-5.73,-5.75,-5.85,-5.9,-5.92,-5.92,-5.92,-5.93,-5.99,-6.0,-6.04,-6.06,-6.06,-6.06,-6.06,-6.08,-6.08,-6.08,-6.09,-6.09,-6.1,-6.1,-6.1,-6.1,-6.11,-6.11,-6.11,-6.11,-6.12,-6.13,-6.13,-6.13,-6.13
WOA,F22,0.33,0.0008633743009855976,3.5769131232836457,-0.92,-1.08,-1.23,-1.38,-1.6,-1.7,-1.98,-2.14,-2.42,-2.53,-2.68,-2.77,-2.83,-2.93,-3.07,-3.2,-3.35,-3.47,-3.65,-3.85,-3.89,-4.05,-4.19,-4.36,-4.43,-4.53,-4.54,-4.64,-4.67,-4.69,-4.88,-4.91,-4.91,-4.91,-4.92,-5.02,-5.03,-5.06,-5.15,-5.16,-5.18,-5.29,-5.33,-5.48,-5.54,-5.54,-5.58,-5.64,-5.7,-5.73,-5.79,-5.82,-5.91,-6.02,-6.02,-6.05,-6.06,-6.1,-6.13,-6.13,-6.14,-6.23,-6.23,-6.24,-6.25,-6.27,-6.3,-6.32,-6.33,-6.36,-6.38,-6.41,-6.49,-6.5,-6.5,-6.55,-6.56,-6.6,-6.62,-6.63,-6.65,-6.65,-6.66,-6.66,-6.7,-6.73,-6.74,-6.75,-6.76,-6.77,-6.79,-6.79,-6.79,-6.79,-6.8,-6.81,-6.82,-6.82,-6.82,-6.83
WOA,F23,0.42,0.001241428786004306,4.407704889584238,-0.96,-1.11,-1.31,-1.45,-1.6,-1.7,-2.08,-2.28,-2.6,-2.85,-2.99,-3.05,-3.33,-3.35,-3.52,-3.62,-3.65,-3.78,-3.81,-3.95,-4.02,-4.04,-4.15,-4.18,-4.29,-4.34,-4.48,-4.5,-4.56,-4.66,-4.74,-4.76,-4.86,-4.87,-4.87,-4.95,-4.98,-5.05,-5.11,-5.14,-5.17,-5.27,-5.31,-5.32,-5.32,-5.32,-5.36,-5.38,-5.39,-5.39,-5.4,-5.42,-5.45,-5.58,-5.6,-5.67,-5.67,-5.7,-5.71,-5.73,-5.73,-5.75,-5.76,-5.8,-5.8,-5.8,-5.81,-5.88,-5.94,-5.95,-5.95,-5.96,-5.96,-6.0,-6.02,-6.04,-6.05,-6.06,-6.07,-6.07,-6.08,-6.09,-6.09,-6.1,-6.1,-6.1,-6.1,-6.1,-6.11,-6.11,-6.11,-6.11,-6.11,-6.12,-6.12,-6.12,-6.12,-6.12,-6.13,-6.13
HHO,F1,0.05,1.8883328799626994e-30,2.8699844828860173e-16,19691.06,3400.27,1084.41,287.43,105.06,36.2,13.99,3.58,1.92,0.52,0.21,0.11,0.07,0.06,0.04,0.03,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHO,F2,0.06,1.8123273322356047e-16,7.23678200110787e-10,407066728.72,26.16,13.85,7.23,5.03,3.0,2.03,1.29,0.89,0.59,0.43,0.32,0.21,0.15,0.11,0.08,0.05,0.04,0.04,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHO,F3,0.33,6.134051289928209e-24,1.3861565544902832e-08,105931.3,61177.02,24357.06,12299.19,5124.17,3813.67,2412.38,1810.44,1377.74,646.26,388.15,320.14,225.8,209.66,168.43,103.3,98.05,61.08,50.9,40.05,33.33,24.82,17.95,10.71,8.73,2.86,2.58,1.36,0.71,0.69,0.59,0.52,0.49,0.47,0.34,0.17,0.12,0.12,0.09,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHO,F4,0.05,2.4525934573731055e-14,2.7915404543660815e-10,58.45,25.07,12.43,7.7,4.03,2.18,1.38,0.86,0.65,0.46,0.29,0.22,0.15,0.12,0.09,0.05,0.04,0.03,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHO,F5,0.07,0.00031530956492016436,0.17274295167194828,420495.03,24056.56,4092.63,834.01,147.57,77.37,36.28,30.27,23.49,19.16,16.1,12.49,10.95,8.88,7.54,4.8,3.24,1.8,1.48,1.23,1.16,1.03,1.01,0.97,0.94,0.82,0.77,0.74,0.73,0.7,0.67,0.61,0.57,0.53,0.4,0.38,0.37,0.36,0.36,0.34,0.31,0.29,0.27,0.27,0.22,0.22,0.2,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.18,0.17
HHO,F6,0.06,7.614360233359482e-07,0.0034829135454100576,19592.71,3413.25,956.23,358.77,101.12,52.06,21.58,11.22,6.76,2.64,1.58,1.14,0.69,0.56,0.41,0.28,0.25,0.22,0.17,0.13,0.11,0.1,0.08,0.07,0.06,0.06,0.05,0.05,0.04,0.04,0.03,0.02,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHO,F7,0.08,0.00015989867359447168,0.0013872138549811488,17.28,1.05,0.37,0.18,0.09,0.05,0.03,0.03,0.02,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHO,F8,0.06,0.03457194084512594,426.20871238901896,-2726.1,-3699.25,-4382.54,-5206.37,-6354.87,-7070.6,-7926.01,-8573.32,-9099.48,-9521.74,-9719.7,-9995.49,-10165.02,-10409.94,-10585.04,-10690.02,-10794.62,-10890.72,-10900.8,-10940.63,-11044.05,-11073.58,-11077.45,-11086.59,-11185.96,-11208.99,-11215.06,-11329.96,-11482.89,-11581.6,-11615.31,-11702.22,-11749.89,-11763.05,-11767.96,-11768.71,-11770.42,-11771.96,-11773.87,-11774.56,-11774.58,-11781.52,-11784.76,-11835.07,-11870.67,-11882.33,-11883.58,-11884.61,-11885.96,-11887.63,-11890.79,-11893.91,-11952.97,-12012.78,-12013.54,-12131.41,-12131.62,-12131.91,-12134.73,-12135.29,-12135.47,-12136.33,-12137.11,-12137.46,-12138.05,-12138.71,-12139.0,-12139.26,-12139.71,-12139.9,-12140.06,-12140.3,-12140.58,-12140.75,-12141.0,-12141.26,-12141.53,-12141.71,-12141.81,-12141.97,-12142.09,-12142.17,-12142.38,-12142.48,-12142.6,-12142.67,-12142.73,-12142.79,-12142.84,-12142.87,-12142.9,-12142.97,-12142.99,-12143.02,-12143.11,-12143.15,-12143.2,-12143.21,-12143.26,-12143.29
