Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50
MFO,F10,0.6129631996154785,0.0,20.75430379984753,20.75430379984753,20.75430379984753,20.75430379984753,20.75430379984753,20.70161367469031,20.70161367469031,20.64998282013192,20.64998282013192,20.64998282013192,20.64998282013192,20.591271926348096,20.591271926348096,20.591271926348096,20.591271926348096,20.591271926348096,20.591271926348096,20.588452852890157,20.588452852890157,20.588452852890157,20.588452852890157,20.567934398029603,20.567934398029603,20.567934398029603,20.567934398029603,20.567934398029603,20.567934398029603,20.567934398029603,20.567934398029603,20.567934398029603,20.53596783092521,20.53596783092521,20.53596783092521,20.53596783092521,20.53596783092521,20.53596783092521,20.53596783092521,20.53596783092521,20.510565537348516,20.510565537348516,20.510565537348516,20.48605062551227,20.48605062551227,20.474047079845104,20.474047079845104,20.474047079845104,20.474047079845104,20.474047079845104,20.299918157738762
MFO,F10,0.6091904640197754,0.0,20.93890697142107,20.55333731193146,20.55333731193146,20.55333731193146,20.55333731193146,20.55333731193146,20.55333731193146,20.55333731193146,20.55333731193146,20.55333731193146,20.55333731193146,20.548428493729396,20.548428493729396,20.548428493729396,20.548428493729396,20.548428493729396,20.548428493729396,20.548428493729396,20.519742230553067,20.42271250919176,20.42271250919176,20.42271250919176,20.42271250919176,20.33001767387651,20.33001767387651,20.33001767387651,20.266368058715315,20.266368058715315,20.266368058715315,20.266368058715315,20.266368058715315,20.266368058715315,20.266368058715315,20.266368058715315,20.266368058715315,20.266368058715315,20.26331180309825,20.25398358158048,20.246386251710046,20.246386251710046,20.2265113538468,20.177865265642904,20.170153896079352,20.089179800198846,20.05841571206631,20.05841571206631,20.0142348490017,19.961630827509005,19.933730981521276
MFO,F10,0.6101937294006348,0.0,20.75787711810597,20.75787711810597,20.73204829474427,20.73204829474427,20.655847995471394,20.655847995471394,20.655847995471394,20.655847995471394,20.655847995471394,20.655847995471394,20.6028764834665,20.6028764834665,20.6028764834665,20.6028764834665,20.59217933775293,20.59217933775293,20.59217933775293,20.59217933775293,20.350663086530044,20.350663086530044,20.350663086530044,20.350663086530044,20.350663086530044,20.350663086530044,20.350663086530044,20.347087892630146,20.347087892630146,20.347087892630146,20.347087892630146,20.347087892630146,20.347087892630146,20.347087892630146,20.347087892630146,20.347087892630146,20.347043549104434,20.347043549104434,20.347043549104434,20.347043549104434,20.347043549104434,20.25767057951862,20.149183712062914,20.149183712062914,20.149183712062914,20.138646928341775,20.095541537260086,20.095541537260086,20.032705995868266,20.031028632093836,20.00839691988499
MFO,F10,0.6092026233673096,0.0,20.965399431830612,20.87368210466947,20.800279373624807,20.523367493201633,20.523367493201633,20.523367493201633,20.523367493201633,20.472036300644803,20.472036300644803,20.472036300644803,20.378935734988193,20.378935734988193,20.378935734988193,20.378935734988193,20.378935734988193,20.378935734988193,20.378935734988193,20.378935734988193,20.378935734988193,20.378935734988193,20.256299404767308,20.256299404767308,20.256299404767308,20.256299404767308,20.256299404767308,20.256299404767308,20.115756033942024,20.095766737177108,20.095766737177108,20.095766737177108,20.095766737177108,20.095766737177108,20.095766737177108,20.095766737177108,20.06951497963382,20.06951497963382,20.06951497963382,20.06951497963382,20.06951497963382,20.06951497963382,20.06951497963382,20.06951497963382,20.06951497963382,20.06951497963382,20.047431063496497,20.033046447365905,20.02552360505857,20.00044558030154,19.999015072981624
MFO,F10,0.6019384860992432,0.0,20.809442495612654,20.799486671014282,20.799486671014282,20.782514177646743,20.665888362902248,20.663274019945298,20.663274019945298,20.663274019945298,20.51960464395242,20.51960464395242,20.51960464395242,20.384781254512426,20.384781254512426,20.384781254512426,20.384781254512426,20.384781254512426,20.384781254512426,20.384781254512426,20.384781254512426,20.384781254512426,20.384781254512426,20.384781254512426,20.194210175211154,20.194210175211154,20.194210175211154,20.194210175211154,20.194210175211154,20.194210175211154,20.194210175211154,20.194210175211154,20.194210175211154,20.194210175211154,20.1082282431195,20.1082282431195,20.1082282431195,20.1082282431195,20.1082282431195,20.103863611418006,20.103863611418006,20.103863611418006,20.09331871702594,20.09331871702594,20.08043816560544,20.08043816560544,20.08043816560544,20.017175342442073,19.9843534606844,19.9843534606844,19.980633372972004
MFO,F10,0.6072690486907959,0.0,20.773902624366325,20.773902624366325,20.748613413604676,20.748613413604676,20.51206377124079,20.51206377124079,20.51206377124079,20.51206377124079,20.51206377124079,20.51206377124079,20.51206377124079,20.51206377124079,20.51206377124079,20.415877925790962,20.415877925790962,20.415877925790962,20.415877925790962,20.415877925790962,20.349509226373257,20.349509226373257,20.349509226373257,20.349509226373257,20.349509226373257,20.349509226373257,20.349509226373257,20.349509226373257,20.349509226373257,20.349509226373257,20.339740699425874,20.339740699425874,20.339740699425874,20.339740699425874,20.339740699425874,20.339740699425874,20.267050749613887,20.267050749613887,20.267050749613887,20.267050749613887,20.267050749613887,20.267050749613887,20.267050749613887,20.267050749613887,20.267050749613887,20.267050749613887,20.267050749613887,20.267050749613887,20.267050749613887,20.267050749613887,20.267050749613887
MFO,F10,0.6092255115509033,0.0,20.847062571856046,20.820806763898556,20.73744803834695,20.635425820062185,20.635425820062185,20.56480459363741,20.56480459363741,20.405218654102633,20.405218654102633,20.405218654102633,20.405218654102633,20.405218654102633,20.405218654102633,20.405218654102633,20.405218654102633,20.262372880804726,20.262372880804726,20.262372880804726,20.262372880804726,20.262372880804726,20.262372880804726,20.262372880804726,20.262372880804726,20.262372880804726,20.262372880804726,20.262372880804726,20.261668360242616,20.20790099088853,20.20790099088853,20.20790099088853,20.20790099088853,20.20790099088853,20.20790099088853,20.20790099088853,20.20790099088853,20.20790099088853,20.20473142992836,20.20473142992836,20.156941901304073,20.156941901304073,20.111191217817822,20.111191217817822,20.100234165558202,20.100234165558202,20.100234165558202,20.100234165558202,20.100234165558202,20.100234165558202,20.100234165558202
MFO,F10,0.6087198257446289,0.0,20.711787163422,20.670624228021854,20.670624228021854,20.670624228021854,20.63054298661261,20.63054298661261,20.63054298661261,20.63054298661261,20.62491121981295,20.62491121981295,20.62491121981295,20.587764809514393,20.587764809514393,20.48972718429872,20.48972718429872,20.48972718429872,20.48972718429872,20.48972718429872,20.374035394488253,20.374035394488253,20.374035394488253,20.374035394488253,20.374035394488253,20.374035394488253,20.374035394488253,20.374035394488253,20.374035394488253,20.374035394488253,20.351005178941083,20.351005178941083,20.351005178941083,20.351005178941083,20.351005178941083,20.351005178941083,20.33062443072091,20.3258253253118,20.3258253253118,20.24219283190195,20.236695808241773,20.147541806107682,20.139083834459907,20.12354143592398,20.12354143592398,20.12354143592398,20.12354143592398,20.0960803206084,20.0960803206084,20.0784197435084,20.0784197435084
MFO,F10,0.6066975593566895,0.0,20.743941225425854,20.743941225425854,20.743941225425854,20.644150859693617,20.644150859693617,20.644150859693617,20.644150859693617,20.644150859693617,20.644150859693617,20.565284580303153,20.565284580303153,20.565284580303153,20.565284580303153,20.565284580303153,20.565284580303153,20.565284580303153,20.35155677889241,20.35155677889241,20.35155677889241,20.35155677889241,20.35155677889241,20.35155677889241,20.35155677889241,20.35155677889241,20.193945986015862,20.193945986015862,20.193945986015862,20.193945986015862,20.193945986015862,20.193945986015862,20.176744797959895,20.176744797959895,20.176744797959895,20.150699861898868,20.150699861898868,20.150699861898868,20.150699861898868,20.150699861898868,20.067914388001025,20.067914388001025,20.065387098668076,20.065387098668076,20.0551281060821,20.047264332823335,20.047264332823335,20.042139860104868,20.027437649281453,20.027437649281453,20.024776143460585
MFO,F11,0.6087954044342041,0.0,594.0710118481292,594.0710118481292,594.0710118481292,563.0220677033201,563.0220677033201,563.0220677033201,563.0220677033201,546.6837985244172,546.6837985244172,533.2101108253634,533.2101108253634,528.7410173457655,528.7410173457655,414.5738196586626,414.5738196586626,414.5738196586626,404.22639552454746,404.22639552454746,404.22639552454746,404.22639552454746,393.43620274917646,371.5909592335745,355.3616685179356,355.3616685179356,355.3616685179356,345.48216596248983,345.48216596248983,345.48216596248983,305.05400732825314,303.1370734144523,303.1370734144523,285.76989481420827,285.76989481420827,285.76989481420827,285.76989481420827,285.76989481420827,266.3723241230559,266.3723241230559,240.78501724047004,240.78501724047004,236.7289040340387,236.7289040340387,236.7289040340387,236.7289040340387,234.6002012595163,216.4061227704383,205.99881148016115,205.99881148016115,201.50814624400223
MFO,F11,0.6145095825195312,0.0,669.7825235529752,669.7825235529752,531.9065847248806,531.9065847248806,531.9065847248806,531.9065847248806,531.9065847248806,531.9065847248806,531.9065847248806,524.8488265936309,524.8488265936309,524.8488265936309,508.3971950087734,508.3971950087734,508.3971950087734,409.6757212866126,409.6757212866126,409.6757212866126,409.6757212866126,389.04709354749616,389.04709354749616,389.04709354749616,389.04709354749616,388.8803557857044,388.8803557857044,358.03449652520067,358.03449652520067,358.03449652520067,358.03449652520067,349.7952065813596,345.75479337421245,338.3891983964317,338.3891983964317,338.3891983964317,334.5703453029337,325.9923343986863,306.56672945988544,306.56672945988544,304.4839707740027,286.80094233335524,275.1557543872688,275.1557543872688,275.1557543872688,275.1557543872688,256.4852049705552,256.4852049705552,245.85895475987672,243.0987104945236,233.61833639978582
MFO,F11,0.6155259609222412,0.0,697.9694909902373,672.7541629109818,672.7541629109818,626.4646060068338,626.4646060068338,575.7135865979686,575.7135865979686,575.7135865979686,528.9570969277271,466.81932424185806,466.81932424185806,439.512022479356,439.512022479356,439.512022479356,415.71334843246916,415.71334843246916,415.71334843246916,415.71334843246916,415.71334843246916,406.2444294062944,404.04136313670915,404.04136313670915,391.9549402100805,377.91072890074076,377.91072890074076,377.91072890074076,372.9742252301782,365.6125973862741,365.6125973862741,363.69283054607484,353.6003336959173,353.6003336959173,339.23786644844625,339.23786644844625,339.23786644844625,334.8881709570277,328.4384006020529,321.5176691699316,304.22403546947186,304.22403546947186,302.849962723018,300.34216210594553,293.73762728569767,284.4607670491257,284.4607670491257,260.4698261601048,260.4698261601048,256.39275999353356,256.14737577196473
MFO,F11,0.6167922019958496,0.0,654.3900384837589,654.3900384837589,654.3900384837589,654.3900384837589,654.3900384837589,654.3900384837589,638.6664685742553,606.0415033796322,606.0415033796322,565.4568305308854,565.4568305308854,565.4568305308854,457.52470567893516,457.52470567893516,457.52470567893516,457.52470567893516,433.80646412920476,433.80646412920476,400.73968503379143,400.73968503379143,400.73968503379143,400.73968503379143,398.8188015644257,393.97626437111256,385.84628392794775,383.5714133552057,380.2889556888799,366.1234792652893,366.1234792652893,342.60781240800617,342.60781240800617,342.60781240800617,342.60781240800617,342.60781240800617,332.6697875906137,326.7710277715589,289.71150896133264,289.71150896133264,283.9624935334903,283.9624935334903,283.9624935334903,279.514344473048,279.514344473048,279.514344473048,279.514344473048,274.88061756669254,272.90690327419543,259.10365705451113,259.10365705451113
MFO,F11,0.6160130500793457,0.0,582.5043603677036,582.5043603677036,582.5043603677036,582.5043603677036,582.5043603677036,582.5043603677036,577.9067549528377,577.9067549528377,577.9067549528377,577.9067549528377,542.6726208900227,542.6726208900227,542.6726208900227,542.6726208900227,524.9787807926037,524.9787807926037,522.2316872426319,520.9768269020923,520.9768269020923,487.5513387928219,483.34833332161503,483.34833332161503,483.34833332161503,440.1137975045539,440.1137975045539,440.1137975045539,440.1137975045539,408.0013967357654,408.0013967357654,408.0013967357654,376.72195199108745,376.72195199108745,375.41207069423905,363.42900292119333,363.42900292119333,345.4625631016959,345.4625631016959,345.4625631016959,345.4625631016959,315.901021959127,309.52038097184993,309.52038097184993,297.1960705996629,273.62147988417604,273.62147988417604,265.37854523478404,256.16073249375665,238.1732844548678,203.079691602278
MFO,F11,0.6104927062988281,0.0,685.8421713082098,685.8421713082098,685.8421713082098,685.8421713082098,644.7638530388052,644.7638530388052,644.7638530388052,559.7150955226982,559.7150955226982,559.7150955226982,559.7150955226982,514.1410232680962,514.1410232680962,490.2397017666448,490.2397017666448,490.2397017666448,465.10715914240245,465.10715914240245,438.0980407108125,438.0980407108125,434.6777876187166,374.52157960792266,374.52157960792266,347.1908735843614,347.1908735843614,347.1908735843614,347.1908735843614,340.23041938959415,340.23041938959415,301.93353991451687,280.50450511464567,280.50450511464567,279.2578285650209,228.7042280013182,228.7042280013182,228.7042280013182,228.7042280013182,196.7123024592075,196.7123024592075,196.7123024592075,179.42892021627733,179.42892021627733,179.42892021627733,173.27880824010742,169.2112526076873,169.2112526076873,155.11109670590125,155.11109670590125,155.11109670590125
MFO,F11,0.6159088611602783,0.0,516.9147868154706,516.9147868154706,516.9147868154706,481.11951763109846,481.11951763109846,481.11951763109846,481.11951763109846,481.11951763109846,481.11951763109846,478.89706390702213,464.51903395462875,450.5833844541915,450.5833844541915,442.6931273126615,396.69053411189566,396.69053411189566,396.69053411189566,388.76774792141094,388.76774792141094,388.76774792141094,388.76774792141094,388.76774792141094,387.01471175488206,387.01471175488206,387.01471175488206,325.37030851747176,312.55495235300737,297.69803537216507,297.69803537216507,297.69803537216507,253.0606042726217,253.0606042726217,253.0606042726217,253.0606042726217,253.0606042726217,253.0606042726217,230.44300899349616,210.47239802695788,210.47239802695788,210.47239802695788,208.85975987940262,208.85975987940262,208.6009725883648,192.0921915643762,188.96061626534666,181.55859989447967,171.21682160683065,171.21682160683065,170.74906257143115
MFO,F11,0.6150166988372803,0.0,690.1005822202325,690.1005822202325,690.1005822202325,690.1005822202325,690.1005822202325,637.1974162441965,637.1974162441965,637.1974162441965,637.1974162441965,637.1974162441965,635.5069719107438,504.9991445219928,504.9991445219928,504.9991445219928,504.9991445219928,497.7364473041409,497.7364473041409,497.7364473041409,497.7364473041409,453.454113606495,453.454113606495,453.454113606495,382.1712052122059,382.1712052122059,382.1712052122059,382.1712052122059,382.1712052122059,353.20545655488485,353.20545655488485,353.20545655488485,353.20545655488485,353.20545655488485,353.20545655488485,353.20545655488485,319.8926019736601,319.8926019736601,317.42545287146316,317.42545287146316,312.8797749591015,280.04879400150384,280.04879400150384,272.8781185515235,262.38330558320416,259.6512203587898,238.24371721409972,238.24371721409972,190.7505985069594,190.7505985069594,190.7505985069594
MFO,F11,0.6151487827301025,0.0,709.948651938413,709.948651938413,709.948651938413,709.948651938413,709.948651938413,709.948651938413,708.350076240573,667.9317282763186,667.9317282763186,528.0622703661768,528.0622703661768,528.0622703661768,528.0622703661768,528.0622703661768,517.0004569066667,501.6481627967514,501.6481627967514,486.72287727616254,486.72287727616254,486.72287727616254,486.72287727616254,475.339065708384,475.339065708384,420.49953604608106,420.49953604608106,420.49953604608106,384.5952312272562,384.5952312272562,384.5952312272562,384.5952312272562,313.5073250963501,313.5073250963501,289.5293045471822,289.5293045471822,289.5293045471822,289.5293045471822,289.5293045471822,289.5293045471822,211.9010239849746,211.9010239849746,211.9010239849746,211.8846123603001,184.27666766173576,124.61727941173058,124.61727941173058,123.29584454633323,123.29584454633323,123.29584454633323,117.27217020075005
MFO,F11,0.6246907711029053,0.0,581.0374294802955,581.0374294802955,581.0374294802955,581.0374294802955,578.2800002293168,578.2800002293168,578.2800002293168,578.2800002293168,566.530596281676,453.6115579361092,453.6115579361092,453.6115579361092,453.6115579361092,453.6115579361092,427.61106175417854,427.61106175417854,427.61106175417854,427.61106175417854,409.9372683443791,409.9372683443791,409.9372683443791,386.8917955870853,386.8917955870853,386.8917955870853,384.1963868766301,384.1963868766301,366.5870814655194,355.5818774127998,330.0369904778205,327.7993455961229,327.7993455961229,327.7993455961229,327.7993455961229,327.7993455961229,319.76340364803815,319.76340364803815,319.76340364803815,319.76340364803815,307.91184419352123,306.85704616617863,306.85704616617863,300.163778580789,265.3108936760826,229.78691467632942,229.78691467632942,221.2296700093172,220.15284493135445,215.90400506362673,215.90400506362673
MFO,F12,0.6510031223297119,0.0,503880093.4669131,503880093.4669131,503880093.4669131,503880093.4669131,503880093.4669131,503880093.4669131,503880093.4669131,503880093.4669131,483544730.4076975,483544730.4076975,483544730.4076975,394696826.4301174,394696826.4301174,394696826.4301174,394696826.4301174,394696826.4301174,394696826.4301174,394696826.4301174,388837255.09555924,369721504.68958414,369721504.68958414,369721504.68958414,341948804.46862364,341948804.46862364,341948804.46862364,341948804.46862364,195022367.5678539,195022367.5678539,143227574.64664844,143227574.64664844,143227574.64664844,143227574.64664844,143227574.64664844,130372504.13321438,130372504.13321438,111892142.5420198,91827527.28577445,91827527.28577445,90961127.47099723,83787757.98542558,75704099.84092155,75704099.84092155,75704099.84092155,75704099.84092155,73482223.76285623,73443189.46453582,54049798.563818894,53707680.324013524,53707680.324013524
MFO,F12,0.6496374607086182,0.0,568832760.8768736,568832760.8768736,568832760.8768736,568832760.8768736,556938936.5294651,556938936.5294651,556938936.5294651,556938936.5294651,556938936.5294651,556938936.5294651,522182299.8018123,466755229.5730753,418655720.47628397,418655720.47628397,272325232.1532064,272325232.1532064,272325232.1532064,272325232.1532064,272325232.1532064,272325232.1532064,270898477.1932605,270898477.1932605,264177847.0087933,228854512.59723592,215042569.53768662,215042569.53768662,215042569.53768662,209251207.85724643,165369292.75122976,91023864.42312787,91023864.42312787,91023864.42312787,89683896.22469817,84189169.71388489,84189169.71388489,84189169.71388489,84110099.71256977,84110099.71256977,74502804.82630341,74502804.82630341,69671564.21467188,69671564.21467188,68351051.54952614,61876193.86078281,60716828.26405551,39408900.88980161,39408900.88980161,34582660.99574913,34582660.99574913
MFO,F12,0.6520464420318604,0.0,626906951.7736061,626906951.7736061,626906951.7736061,626906951.7736061,626906951.7736061,626906951.7736061,626906951.7736061,626906951.7736061,626906951.7736061,383815014.2074844,383815014.2074844,383815014.2074844,383815014.2074844,358324136.8277149,358324136.8277149,358324136.8277149,358324136.8277149,358324136.8277149,334549536.76093364,334549536.76093364,334549536.76093364,334549536.76093364,263373020.4682906,235804882.18021774,235804882.18021774,235804882.18021774,235804882.18021774,235804882.18021774,234897288.471077,234897288.471077,234897288.471077,224561380.48461908,224561380.48461908,212333819.27173743,212239228.58251047,184014660.00409755,138701183.74396986,138701183.74396986,126992045.78550407,119129090.83651519,91100330.29682402,88345770.81457593,88345770.81457593,67410519.94187282,67410519.94187282,56397835.58982061,40132237.90876863,40132237.90876863,40132237.90876863
MFO,F12,0.6459558010101318,0.0,598380376.1449168,598380376.1449168,598380376.1449168,598380376.1449168,598380376.1449168,598380376.1449168,598380376.1449168,598380376.1449168,598380376.1449168,495246298.2529417,495246298.2529417,495246298.2529417,480451394.9085185,299004767.24617684,299004767.24617684,299004767.24617684,299004767.24617684,282937077.19655186,282937077.19655186,282937077.19655186,282937077.19655186,282937077.19655186,279783733.99875396,234830762.7606331,233990214.46873164,209463840.75366625,174874271.22363356,170782953.9126488,114500655.55612251,114500655.55612251,114500655.55612251,114500655.55612251,89669567.06858708,89669567.06858708,89669567.06858708,89669567.06858708,82187958.21626273,82187958.21626273,82187958.21626273,55159317.378203034,55159317.378203034,45631602.18609718,45631602.18609718,45631602.18609718,45631602.18609718,45631602.18609718,41199772.96574027,40222960.96898226,26150599.202967286
MFO,F12,0.6480786800384521,0.0,437756943.6660201,437756943.6660201,437756943.6660201,437756943.6660201,414409416.7626942,414409416.7626942,414409416.7626942,414409416.7626942,339658011.1189465,339658011.1189465,339658011.1189465,339658011.1189465,339658011.1189465,339658011.1189465,308893580.1683696,274886387.02972865,188673900.7557835,188673900.7557835,188673900.7557835,162688398.84717122,162688398.84717122,162688398.84717122,162688398.84717122,162688398.84717122,162688398.84717122,144762309.73692578,132438876.09895593,132438876.09895593,132438876.09895593,117774630.59047045,112042022.46577701,109755955.60324617,109755955.60324617,106130790.23558743,106130790.23558743,106130790.23558743,87364330.58240359,83674790.61899848,62647331.26993951,62647331.26993951,62647331.26993951,56561619.69556425,56561619.69556425,56561619.69556425,53962952.19524821,50033048.07913335,38101955.65276005,36355179.1444257,36355179.1444257
MFO,F12,0.6464834213256836,0.0,463208009.42664385,463208009.42664385,463208009.42664385,463208009.42664385,463208009.42664385,463208009.42664385,463208009.42664385,463208009.42664385,463208009.42664385,453065722.1918722,317520483.3405225,317520483.3405225,317520483.3405225,317520483.3405225,317520483.3405225,317520483.3405225,304277674.75528365,234272873.3865248,212309324.55097133,210434622.99250567,210434622.99250567,105611771.81862538,105611771.81862538,87405781.49770957,87405781.49770957,87405781.49770957,78413963.82649711,78227902.09110731,75686942.51733938,63474209.94476948,63474209.94476948,63474209.94476948,60959750.859547794,60959750.859547794,59527866.59186349,59527866.59186349,54861227.343087405,54861227.343087405,46110788.618416265,46110788.618416265,43378210.996526785,43378210.996526785,42749608.76736056,34760708.22679176,34760708.22679176,34760708.22679176,34760708.22679176,34760708.22679176,26239716.19915608
MFO,F12,0.650618314743042,0.0,651339292.7909657,651339292.7909657,651339292.7909657,651339292.7909657,651339292.7909657,626113240.2323211,626113240.2323211,626113240.2323211,494134092.5357346,494134092.5357346,494134092.5357346,356881402.1625151,356881402.1625151,343145368.5717026,337744812.50414157,337744812.50414157,337744812.50414157,336214073.39663446,315600017.3174434,311248478.78807205,262821639.84803522,262821639.84803522,262821639.84803522,262821639.84803522,251405991.56672555,239181540.58087558,239181540.58087558,239181540.58087558,188287774.09005368,188287774.09005368,164621679.76527578,164621679.76527578,159518826.09189725,158021757.06361416,142909776.8315752,142909776.8315752,125985202.12800264,125985202.12800264,125985202.12800264,125985202.12800264,118650664.89855827,118650664.89855827,111586441.00949644,111586441.00949644,111586441.00949644,107780337.91391617,98361717.30252524,96684280.65437414,88809340.17541699
MFO,F12,0.6493666172027588,0.0,457539797.11448085,457539797.11448085,457539797.11448085,457539797.11448085,457539797.11448085,457539797.11448085,450373618.0278685,450373618.0278685,450373618.0278685,450373618.0278685,426698166.687263,426698166.687263,426698166.687263,332547655.6319045,332547655.6319045,332547655.6319045,332547655.6319045,327218290.751025,327218290.751025,327218290.751025,327218290.751025,276266176.0616754,276266176.0616754,276266176.0616754,276266176.0616754,276266176.0616754,268548702.7377443,250323906.71784353,249983396.1443041,208623954.76101828,208623954.76101828,208623954.76101828,208623954.76101828,208623954.76101828,189721717.64305153,189721717.64305153,162916743.4514847,162916743.4514847,162916743.4514847,162916743.4514847,158778590.19029534,144449698.19258845,144449698.19258845,92114822.60905895,92114822.60905895,92114822.60905895,92114822.60905895,90702522.67062165,90702522.67062165
MFO,F12,0.6592049598693848,0.0,500589118.42274976,500589118.42274976,500589118.42274976,500589118.42274976,500589118.42274976,500589118.42274976,500589118.42274976,500589118.42274976,473818143.73857427,473818143.73857427,326281850.190758,278237596.67863405,278237596.67863405,227093111.90179402,212383093.0499226,212383093.0499226,189316438.87026295,189316438.87026295,189316438.87026295,167811102.56278658,167811102.56278658,142006933.21515644,142006933.21515644,135595616.6562154,123623343.25677694,123623343.25677694,82721566.5717489,75636617.53782733,75636617.53782733,75636617.53782733,75636617.53782733,75636617.53782733,75636617.53782733,75636617.53782733,75426691.29711641,53854205.58096006,51638272.46529511,50558492.71892834,50210813.675610825,50004496.579818,49534316.10541333,44501524.62366764,44501524.62366764,42496878.84606775,42496878.84606775,42230360.16575944,38727008.76623711,35993615.23814357,34181509.46191359
MFO,F12,0.6472527980804443,0.0,460192538.25421935,460192538.25421935,460192538.25421935,460192538.25421935,460192538.25421935,460192538.25421935,460192538.25421935,460192538.25421935,460192538.25421935,460192538.25421935,460192538.25421935,459887432.93603766,448553600.0412907,440290520.2901897,440290520.2901897,440290520.2901897,440290520.2901897,356490851.80200243,356490851.80200243,356490851.80200243,356490851.80200243,352315273.87179065,322625587.15078837,322625587.15078837,319214886.2304194,290736952.6760879,290736952.6760879,290736952.6760879,290736952.6760879,251049617.7510185,246155903.84729552,246155903.84729552,236488649.26311368,195463087.59439528,195463087.59439528,193309635.54232764,193309635.54232764,193309635.54232764,178950162.20741263,172434796.97182307,172434796.97182307,104601855.65612246,104601855.65612246,102829698.59890437,85826340.74173282,85826340.74173282,85826340.74173282,85826340.74173282,59163816.69509392
MFO,F14,0.6813240051269531,0.0,192.20784890731375,92.95585508232114,92.95585508232114,92.95585508232114,24.857098731180827,16.547406094701216,16.547406094701216,16.547406094701216,9.305126427837351,9.305126427837351,9.305126427837351,7.912639948660969,7.912639948660969,5.325724018622952,5.325724018622952,5.325724018622952,5.325724018622952,5.325724018622952,5.325724018622952,5.325724018622952,5.325724018622952,5.325724018622952,1.5147114271991298,1.5147114271991298,1.5147114271991298,1.5147114271991298,1.4172930380500242,1.4024788335757672,1.3802581189251055,1.331421808733366,1.0919907804988096,1.0067109923686233,0.9980117535536155,0.9980117535536155,0.9980117535536155,0.9980094693940386,0.9980038392625761,0.9980038385017316,0.9980038379341427,0.9980038379341427,0.9980038379341427,0.9980038378407751,0.9980038378407751,0.9980038378407751,0.9980038377960397,0.9980038377960397,0.9980038377960397,0.9980038377960397,0.998003837795064
MFO,F14,0.6824557781219482,0.0,20.90617241891774,20.90617241891774,17.94550122894287,15.530911417596293,9.81086482969597,9.81086482969597,9.81086482969597,9.81086482969597,9.81086482969597,8.363815453286223,3.9859265603427896,3.9859265603427896,3.9859265603427896,3.9859265603427896,3.9859265603427896,3.968693549268911,3.968693549268911,3.968693549268911,3.968693549268911,3.968693549268911,3.968693549268911,3.968693549268911,3.968468835706217,3.9683185573005306,3.9683185573005306,3.9682593795633387,3.96825014207421,3.96825014207421,3.96825014207421,3.96825014207421,3.968250141538932,3.968250112889992,3.9682501086651616,3.9682501086651616,3.9682501062518654,3.9682501058797666,3.9682501058797666,3.9682501058797666,3.968250105754205,3.968250105754205,3.9682501057428237,3.9682501056359976,3.9682501056051884,3.9682501056051884,3.9682501056051884,3.9682501055784067,3.96825010557285,3.9682501055687003,3.9682501055687003
MFO,F14,0.6803395748138428,0.0,3.073427715053219,3.073427715053219,3.073427715053219,3.073427715053219,3.073427715053219,3.073427715053219,2.9848728532122246,2.9848728532122246,2.9848728532122246,2.9848728532122246,2.9834770187075037,1.173946072503958,1.173946072503958,1.173946072503958,1.041234685266392,1.041234685266392,1.041234685266392,1.0162047093089783,1.0162047093089783,1.0162047093089783,0.9980066571968363,0.9980066571968363,0.9980066571968363,0.9980066571968363,0.9980066571968363,0.9980066571968363,0.9980039882266833,0.9980039009310733,0.9980038387558217,0.9980038387558217,0.9980038387558217,0.9980038387558217,0.9980038386401285,0.998003838065439,0.9980038380536298,0.998003837836815,0.9980038378240692,0.9980038378240692,0.9980038378213242,0.9980038378048748,0.9980038377957553,0.9980038377957553,0.9980038377950011,0.9980038377950011,0.9980038377946163,0.9980038377945258,0.9980038377944703,0.9980038377944662,0.9980038377944584
MFO,F14,0.687701940536499,0.0,155.42462211644835,155.42462211644835,18.31231036937715,1.736137060964025,1.736137060964025,1.736137060964025,1.736137060964025,1.736137060964025,1.3157853814628582,1.3157853814628582,1.3157853814628582,1.3157853814628582,1.3157853814628582,1.3157853814628582,1.3157853814628582,0.9987397648806514,0.9980225502151104,0.9980038407745585,0.9980038407745585,0.9980038407745585,0.9980038407745585,0.9980038391011075,0.9980038383615539,0.9980038383615539,0.9980038379956703,0.9980038379956703,0.9980038379956703,0.998003837862191,0.998003837862191,0.9980038378601325,0.9980038378216691,0.9980038377999008,0.9980038377986125,0.9980038377971108,0.9980038377971108,0.9980038377971108,0.9980038377959141,0.9980038377952916,0.9980038377948475,0.9980038377946259,0.9980038377944712,0.9980038377944653,0.9980038377944653,0.9980038377944653,0.9980038377944542,0.9980038377944542,0.9980038377944542,0.9980038377944511,0.9980038377944505
